epoch,total_reward,total_demand
1607,17,64
1608,-1.0,65
1609,-36.0,63
1610,16,67
1611,5.0,66
1612,18,63
1613,17,60
1614,10.0,73
1615,-98.0,70
1616,19,65
1617,17,59
1618,12.0,71
1619,15,59
1620,-6.0,61
1621,-5.0,58
1622,-131.0,64
1623,3.0,66
1624,-83.0,64
1625,-44.0,62
1626,19,67
1627,19,51
1628,17,58
1629,18.0,66
1630,-23.0,71
1631,17.0,62
1632,18,60
1633,-29.0,65
1634,-41.0,70
1635,2.0,59
1636,-17.0,66
1637,-190.0,69
1638,-16.0,60
1639,16.0,65
1640,-229.0,75
1641,19,64
1642,-89.0,64
1643,-61.0,69
1644,6.0,65
1645,-16.0,61
1646,-157.0,75
1647,-26.0,60
1648,-62.0,65
1649,11.0,64
1650,9.0,63
1651,15,70
1652,15.0,59
1653,0.0,69
1654,-46.0,68
1655,17,65
1656,18,64
1657,17,64
1658,14,69
1659,-63.0,70
1660,16,59
1661,-57.0,69
1662,-64.0,68
1663,-13.0,66
1664,-158.0,66
1665,-64.0,70
1666,-97.0,70
1667,12.0,63
1668,9.0,67
1669,2.0,67
1670,18.0,62
1671,-111.0,69
1672,-23.0,64
1673,-9.0,67
1674,16.0,61
1675,-95.0,71
1676,-44.0,66
1677,19,62
1678,5.0,68
1679,-10.0,70
1680,-69.0,71
1681,11.0,67
1682,18,64
1683,18,67
1684,-24.0,66
1685,11.0,65
1686,17,67
1687,-179.0,67
1688,16,69
1689,10.0,69
1690,12.0,71
1691,15,63
1692,-9.0,66
1693,16,60
1694,8.0,70
1695,-28.0,65
1696,7.0,66
1697,8.0,67
1698,-35.0,74
1699,-67.0,73
1700,8.0,61
1701,-25.0,69
1702,-8.0,72
1703,18,63
1704,9.0,67
1705,15,55
1706,11.0,68
1707,18,60
1708,-8.0,63
1709,-195.0,70
1710,-71.0,66
1711,-39.0,64
1712,-70.0,70
1713,19,62
1714,14.0,60
1715,4.0,62
1716,11.0,64
1717,14.0,52
1718,19,63
1719,17,65
1720,16,62
1721,-33.0,67
1722,-128.0,67
1723,16,66
1724,20,64
1725,7.0,63
1726,-16.0,74
1727,-16.0,71
1728,8.0,66
1729,-4.0,61
1730,-28.0,70
1731,16.0,62
1732,-7.0,68
1733,14.0,60
1734,16,58
1735,18,67
1736,-53.0,64
1737,13,68
1738,12.0,68
1739,16,66
1740,16,65
1741,17,63
1742,-21.0,67
1743,-150.0,69
1744,18,63
1745,-51.0,68
1746,4.0,67
1747,-10.0,69
1748,1.0,72
1749,8.0,60
1750,11.0,74
1751,-12.0,68
1752,-8.0,66
1753,-104.0,75
1754,12.0,61
1755,15.0,65
1756,14.0,63
1757,-6.0,73
1758,15.0,70
1759,4.0,68
1760,-52.0,68
1761,-95.0,68
1762,14.0,63
1763,8.0,71
1764,20,60
1765,20,63
1766,16,58
1767,16,66
1768,14,63
1769,19,59
1770,3.0,64
1771,9.0,71
1772,-228.0,71
1773,15,66
1774,8.0,64
1775,6.0,67
1776,17,65
1777,16,65
1778,15,64
1779,-3.0,61
1780,3.0,64
1781,16,69
1782,1.0,61
1783,17,59
1784,19,68
1785,17,60
1786,-78.0,68
1787,20,61
1788,18,62
1789,-83.0,73
1790,-24.0,69
1791,1.0,69
1792,7.0,65
1793,7.0,60
1794,15,60
1795,13.0,59
1796,13.0,72
1797,13.0,64
1798,17,68
1799,-2.0,72
1800,16,62
1801,14.0,67
1802,-43.0,68
1803,-98.0,72
1804,13.0,70
1805,-89.0,73
1806,2.0,73
1807,-34.0,74
1808,-49.0,66
1809,18,67
1810,18,61
1811,-96.0,73
1812,-10.0,67
1813,-87.0,65
1814,16,70
1815,-31.0,66
1816,19,68
1817,10.0,73
1818,19,61
1819,19,61
1820,-4.0,70
1821,18,61
1822,-1.0,65
1823,-28.0,67
1824,17,62
1825,15,62
1826,-33.0,69
1827,15.0,65
1828,12.0,67
1829,0.0,58
1830,-20.0,67
1831,-34.0,65
1832,20,63
1833,17,60
1834,-24.0,70
1835,16,57
1836,4.0,67
1837,12.0,70
1838,-19.0,55
1839,17.0,66
1840,17,60
1841,-33.0,66
1842,15,62
1843,-25.0,66
1844,-29.0,61
1845,-21.0,58
1846,16.0,63
1847,15,67
1848,-82.0,66
1849,7.0,68
1850,-107.0,66
1851,-18.0,70
1852,17,68
1853,-166.0,70
1854,-58.0,77
1855,-6.0,60
1856,18,63
1857,-25.0,70
1858,-78.0,60
1859,-112.0,71
1860,-90.0,67
1861,-44.0,74
1862,5.0,67
1863,4.0,68
1864,13.0,59
1865,-109.0,74
1866,-84.0,74
1867,-49.0,71
1868,13.0,62
1869,-140.0,68
1870,10.0,61
1871,14.0,64
1872,-49.0,73
1873,-304.0,68
1874,-31.0,68
1875,-8.0,71
1876,12.0,73
1877,17,67
1878,-56.0,69
1879,-17.0,67
1880,-9.0,70
1881,17,66
1882,17,61
1883,-56.0,69
1884,-28.0,65
1885,16,63
1886,15,60
1887,-102.0,70
1888,5.0,63
1889,7.0,72
1890,18,56
1891,-147.0,68
1892,18,68
1893,-10.0,73
1894,-36.0,68
1895,16,61
1896,6.0,67
1897,-16.0,70
1898,-151.0,70
1899,16.0,69
1900,20,62
1901,21,58
1902,17,64
1903,3.0,68
1904,16,72
1905,17,64
1906,15,65
1907,7.0,70
1908,19,62
1909,-15.0,61
1910,13.0,61
1911,13.0,68
1912,22,53
1913,10.0,64
1914,-15.0,66
1915,-24.0,70
1916,17,60
1917,2.0,64
1918,12.0,72
1919,18,60
1920,18,63
1921,5.0,66
1922,5.0,68
1923,-56.0,67
1924,14.0,66
1925,-8.0,69
1926,-22.0,66
1927,-172.0,68
1928,18,69
1929,-36.0,71
1930,-9.0,72
1931,8.0,73
1932,-191.0,71
1933,-2.0,61
1934,-10.0,67
1935,-157.0,71
1936,19,57
1937,18,63
1938,-137.0,73
1939,14.0,70
1940,10.0,69
1941,-131.0,68
1942,-95.0,66
1943,8.0,63
1944,-20.0,71
1945,17,62
1946,18,64
1947,18,64
1948,-21.0,67
1949,-1.0,67
1950,14.0,63
1951,17,69
1952,-20.0,71
1953,16.0,65
1954,-8.0,69
1955,-55.0,73
1956,-8.0,61
1957,-135.0,72
1958,-7.0,60
1959,-74.0,78
1960,6.0,65
1961,14,67
1962,-20.0,72
1963,13.0,66
1964,17.0,59
1965,10.0,67
1966,8.0,62
1967,-34.0,71
1968,5.0,66
1969,-114.0,74
1970,15,56
1971,14.0,65
1972,-44.0,62
1973,1.0,65
1974,-33.0,68
1975,-110.0,73
1976,6.0,64
1977,17,67
1978,-11.0,67
1979,4.0,70
1980,-56.0,63
1981,13.0,57
1982,4.0,62
1983,1.0,68
1984,20,59
1985,16.0,64
1986,8.0,73
1987,10.0,61
1988,17,63
1989,-7.0,61
1990,15.0,60
1991,-23.0,67
1992,-14.0,71
1993,-30.0,73
1994,16,63
1995,12.0,63
1996,-51.0,63
1997,-69.0,62
1998,11.0,60
1999,-129.0,59
2000,-19.0,68
2001,-17.0,63
2002,-2.0,64
2003,12,61
2004,-79.0,72
2005,15,65
2006,17,67
2007,19,60
2008,3.0,74
2009,-66.0,69
2010,-18.0,74
2011,-105.0,66
2012,11.0,67
2013,5.0,66
2014,13.0,72
2015,11.0,67
2016,1.0,64
2017,10.0,68
2018,8.0,69
2019,14.0,64
2020,6.0,61
2021,19,63
2022,16,71
2023,19,65
2024,-3.0,63
2025,-7.0,61
2026,-72.0,58
2027,21,63
2028,18.0,65
2029,20,65
2030,17,63
2031,16,65
2032,12.0,70
2033,-18.0,64
2034,-15.0,62
2035,18,64
2036,17.0,65
2037,-25.0,70
2038,15,64
2039,6.0,66
2040,-36.0,69
2041,-14.0,61
2042,10.0,53
2043,16,63
2044,-30.0,64
2045,3.0,70
2046,17,62
2047,18,63
2048,17,58
2049,16,68
2050,-59.0,70
2051,16.0,65
2052,14,60
2053,-19.0,64
2054,18,64
2055,-1.0,70
2056,6.0,62
2057,0.0,66
2058,15,55
2059,8.0,73
2060,16.0,68
2061,16,66
2062,-9.0,70
2063,-12.0,64
2064,16,64
2065,0.0,75
2066,-60.0,73
2067,16,64
2068,-3.0,67
2069,14,67
2070,19,59
2071,16,67
2072,21,69
2073,13.0,69
2074,-11.0,61
2075,14.0,64
2076,-7.0,64
2077,15.0,62
2078,14.0,60
2079,-32.0,71
2080,16,63
2081,11.0,67
2082,17,59
2083,17,69
2084,18,70
2085,17,65
2086,10.0,69
2087,-36.0,70
2088,-9.0,67
2089,13.0,65
2090,-14.0,67
2091,-45.0,66
2092,14.0,71
2093,20,65
2094,9.0,74
2095,-24.0,68
2096,16.0,64
2097,-79.0,70
2098,20,66
2099,-67.0,66
2100,-93.0,70
2101,14,62
2102,-14.0,60
2103,15.0,64
2104,2.0,61
2105,-99.0,69
2106,3.0,61
2107,19,57
2108,-86.0,67
2109,1.0,68
2110,-27.0,73
2111,15.0,69
2112,11.0,66
2113,-316.0,74
2114,19,59
2115,15.0,62
2116,-29.0,74
2117,17,66
2118,16.0,69
2119,20,63
2120,16,60
2121,17,68
2122,2.0,64
2123,17,59
2124,-93.0,74
2125,-91.0,63
2126,-119.0,67
2127,-73.0,65
2128,5.0,61
2129,-23.0,64
2130,-13.0,71
2131,-195.0,75
2132,-1.0,67
2133,17,62
2134,-62.0,69
2135,-91.0,72
2136,15.0,69
2137,16,61
2138,14.0,72
2139,-42.0,66
2140,-4.0,75
2141,9.0,67
2142,-2.0,60
2143,19,66
2144,-15.0,65
2145,-3.0,63
2146,16,62
2147,-240.0,67
2148,-23.0,65
2149,-16.0,69
2150,16,59
2151,15,70
2152,3.0,65
2153,-124.0,67
2154,-79.0,63
2155,-50.0,76
2156,8.0,63
2157,-29.0,66
2158,-30.0,70
2159,12.0,64
2160,20,62
2161,17,67
2162,17,54
2163,-92.0,73
2164,-29.0,74
2165,16,66
2166,11.0,65
2167,14,62
2168,-2.0,70
2169,-11.0,75
2170,15,63
2171,7.0,65
2172,17,55
2173,15.0,64
2174,8.0,66
2175,-50.0,70
2176,8.0,62
2177,19,67
2178,-40.0,72
2179,-10.0,67
2180,19,61
2181,-25.0,68
2182,14,63
2183,8.0,61
2184,10.0,65
2185,-5.0,66
2186,15.0,69
2187,-39.0,77
2188,19,65
2189,18,63
2190,-12.0,70
2191,-5.0,67
2192,-69.0,76
2193,-45.0,70
2194,-72.0,73
2195,-4.0,65
2196,20,62
2197,11.0,62
2198,1.0,65
2199,14,61
2200,18,56
2201,2.0,69
2202,10.0,64
2203,16,61
2204,-17.0,74
2205,18,62
2206,-242.0,69
2207,-9.0,60
2208,5.0,69
2209,-62.0,67
2210,-7.0,67
2211,-88.0,68
2212,5.0,62
2213,-58.0,62
2214,-74.0,69
2215,-41.0,63
2216,-85.0,70
2217,-54.0,68
2218,4.0,59
2219,18,66
2220,-17.0,70
2221,15.0,59
2222,-1.0,60
2223,17,65
2224,-32.0,61
2225,-61.0,72
2226,18,64
2227,19,55
2228,-46.0,71
2229,-20.0,69
2230,-8.0,72
2231,-31.0,68
2232,15,64
2233,-7.0,62
2234,19,55
2235,12.0,73
2236,-53.0,57
2237,3.0,70
2238,2.0,67
2239,13.0,61
2240,-17.0,68
2241,12.0,68
2242,15,65
2243,14.0,67
2244,-5.0,64
2245,-44.0,68
2246,13.0,66
2247,-17.0,71
2248,-8.0,57
2249,17,59
2250,11.0,72
2251,2.0,68
2252,-16.0,60
2253,17,62
2254,16,59
2255,18,65
2256,15,64
2257,-31.0,65
2258,-7.0,66
2259,17,70
2260,18,60
2261,-9.0,67
2262,13.0,67
2263,-16.0,75
2264,19,58
2265,0.0,63
2266,-18.0,76
2267,6.0,71
2268,19,64
2269,3.0,70
2270,17,61
2271,-69.0,67
2272,-3.0,72
2273,-42.0,69
2274,14.0,67
2275,0.0,65
2276,-41.0,66
2277,-39.0,69
2278,-121.0,66
2279,-45.0,66
2280,17,64
2281,-124.0,71
2282,14.0,68
2283,14.0,63
2284,19.0,55
2285,-282.0,71
2286,-5.0,60
2287,-16.0,66
2288,-107.0,70
2289,-155.0,77
2290,-5.0,70
2291,-4.0,62
2292,-113.0,69
2293,-45.0,65
2294,-2.0,66
2295,-34.0,61
2296,10.0,64
2297,-70.0,63
2298,-58.0,65
2299,14.0,60
2300,-30.0,68
2301,-22.0,63
2302,18,59
2303,-25.0,69
2304,19,61
2305,7.0,63
2306,-128.0,69
2307,-132.0,72
2308,11.0,66
2309,17,60
2310,-6.0,63
2311,17,64
2312,-4.0,70
2313,14.0,59
2314,17,58
2315,21,63
2316,-70.0,67
2317,-4.0,66
2318,20,63
2319,-69.0,68
2320,4.0,61
2321,21,69
2322,17,68
2323,-4.0,66
2324,18,64
2325,-64.0,67
2326,16,70
2327,-69.0,68
2328,-60.0,64
2329,4.0,62
2330,-5.0,72
2331,16,58
2332,-129.0,73
2333,-105.0,63
2334,19,58
2335,-2.0,69
2336,-14.0,73
2337,-106.0,67
2338,13,59
2339,-47.0,78
2340,18,64
2341,12.0,69
2342,-4.0,67
2343,-4.0,53
2344,13,61
2345,7.0,66
2346,8.0,64
2347,14,64
2348,19,68
2349,-6.0,67
2350,4.0,62
2351,16,65
2352,16,60
2353,16,56
2354,-19.0,64
2355,-7.0,68
2356,-7.0,69
2357,-36.0,66
2358,9.0,71
2359,7.0,70
2360,-29.0,68
2361,10.0,59
2362,18,60
2363,7.0,72
2364,14.0,67
2365,6.0,75
2366,13.0,62
2367,-16.0,72
2368,-4.0,63
2369,15,60
2370,8.0,65
2371,16,58
2372,5.0,68
2373,17,60
2374,15,68
2375,14,66
2376,9.0,65
2377,16,64
2378,2.0,69
2379,-24.0,63
2380,14,69
2381,-77.0,69
2382,0.0,70
2383,16,68
2384,-24.0,70
2385,16,68
2386,18,60
2387,16,67
2388,16,67
2389,16,66
2390,-158.0,74
2391,20,63
2392,17,66
2393,17,64
2394,18,69
2395,18,68
2396,19,66
2397,16,69
2398,11.0,64
2399,14.0,63
2400,1.0,69
2401,17,57
2402,21,61
2403,16,69
2404,20,63
2405,6.0,65
2406,20,61
2407,-111.0,72
2408,20,61
2409,7.0,72
2410,11.0,63
2411,15,62
2412,-14.0,66
2413,-34.0,67
2414,19,66
2415,15,64
2416,-39.0,61
2417,17,67
2418,16,63
2419,-52.0,71
2420,19,58
2421,0.0,66
2422,18,57
2423,14,58
2424,13.0,69
2425,15.0,70
2426,2.0,66
2427,14.0,62
2428,15,63
2429,12.0,69
2430,20,61
2431,-4.0,67
2432,-10.0,67
2433,-58.0,67
2434,15,67
2435,-62.0,64
2436,13,75
2437,-70.0,68
2438,-11.0,60
2439,-22.0,71
2440,-182.0,78
2441,-32.0,70
2442,5.0,69
2443,8.0,66
2444,-42.0,69
2445,15,65
2446,16,67
2447,16,57
2448,-2.0,62
2449,20,71
2450,0.0,65
2451,19,65
2452,18,62
2453,-62.0,72
2454,-65.0,65
2455,16,63
2456,-1.0,68
2457,-16.0,66
2458,15.0,64
2459,-4.0,61
2460,-24.0,71
2461,18,68
2462,14,60
2463,13.0,69
2464,13.0,64
2465,17,65
2466,-1.0,68
2467,16,70
2468,14.0,60
2469,11.0,64
2470,4.0,67
2471,18,57
2472,-20.0,73
2473,17,57
2474,16,65
2475,16,63
2476,6.0,58
2477,13.0,65
2478,13.0,64
2479,8.0,63
2480,-25.0,64
2481,2.0,72
2482,-171.0,70
2483,-15.0,56
2484,15,68
2485,9.0,66
2486,16,68
2487,5.0,61
2488,13.0,74
2489,4.0,67
2490,-296.0,75
2491,5.0,60
2492,13.0,73
2493,16,69
2494,17,61
2495,15,64
2496,-4.0,71
2497,-7.0,66
2498,-62.0,66
2499,-82.0,76
2500,-1.0,70
2501,15,69
2502,-30.0,66
2503,-76.0,66
2504,-86.0,69
2505,-31.0,79
2506,10.0,59
2507,15,60
2508,-3.0,65
2509,9.0,57
2510,-35.0,74
2511,16,51
2512,15,72
2513,-1.0,74
2514,-75.0,68
2515,15,61
2516,17,61
2517,13.0,62
2518,-5.0,64
2519,-30.0,61
2520,3.0,67
2521,12,65
2522,18,66
2523,-52.0,77
2524,17,64
2525,12.0,65
2526,13.0,68
2527,16,68
2528,-23.0,74
2529,18,56
2530,15.0,68
2531,-34.0,64
2532,9.0,68
2533,17,71
2534,20,65
2535,-14.0,64
2536,18,59
2537,19,62
2538,17,62
2539,12.0,63
2540,17,65
2541,19,66
2542,15.0,52
2543,7.0,72
2544,12.0,68
2545,19,58
2546,16,58
2547,10.0,67
2548,8.0,67
2549,-21.0,60
2550,18,67
2551,-18.0,66
2552,9.0,67
2553,19,59
2554,12.0,64
2555,15,66
2556,-29.0,73
2557,17,67
2558,17,66
2559,22,63
2560,-10.0,68
2561,11.0,59
2562,17,67
2563,12.0,68
2564,3.0,67
2565,15.0,64
2566,-41.0,72
2567,-18.0,57
2568,-43.0,75
2569,15,62
2570,16.0,68
2571,11.0,68
2572,18,70
2573,16,63
2574,-146.0,74
2575,15,58
2576,17,57
2577,0.0,63
2578,19,64
2579,10.0,63
2580,15,65
2581,-131.0,74
2582,17.0,63
2583,19,60
2584,-25.0,72
2585,21,59
2586,19,63
2587,15.0,64
2588,-21.0,71
2589,11.0,65
2590,-50.0,70
2591,-3.0,60
2592,8.0,63
2593,-52.0,63
2594,-20.0,64
2595,11.0,68
2596,5.0,70
2597,17,66
2598,6.0,60
2599,-2.0,63
2600,14,64
2601,-44.0,67
2602,14,63
2603,15,61
2604,-41.0,68
2605,-49.0,75
2606,-68.0,67
2607,-118.0,71
2608,-88.0,78
2609,-4.0,73
2610,-39.0,70
2611,-114.0,71
2612,7.0,67
2613,6.0,66
2614,6.0,64
2615,-131.0,71
2616,20,58
2617,-12.0,66
2618,-18.0,70
2619,9.0,63
2620,12.0,60
2621,-34.0,64
2622,19,66
2623,-66.0,67
2624,17,67
2625,-28.0,74
2626,18,63
2627,14,71
2628,-2.0,61
2629,17,52
2630,-40.0,68
2631,-55.0,68
2632,18.0,65
2633,0.0,73
2634,16,68
2635,-41.0,69
2636,11.0,65
2637,12.0,66
2638,-74.0,75
2639,20,59
2640,16,67
2641,3.0,66
2642,16,66
2643,19,58
2644,-109.0,71
2645,-30.0,66
2646,-47.0,70
2647,-38.0,69
2648,-123.0,71
2649,16.0,63
2650,19,61
2651,17,66
2652,-60.0,66
2653,18,57
2654,14,60
2655,-92.0,71
2656,17,65
2657,18,62
2658,17.0,70
2659,17,66
2660,0.0,72
2661,17,58
2662,18,63
2663,-1.0,73
2664,-107.0,67
2665,-33.0,69
2666,17.0,65
2667,17,64
2668,-23.0,68
2669,18,57
2670,-9.0,62
2671,-41.0,68
2672,-33.0,73
2673,6.0,72
2674,-17.0,66
2675,-74.0,66
2676,-56.0,61
2677,14,67
2678,-1.0,58
2679,9.0,59
2680,-85.0,75
2681,13.0,64
2682,-79.0,71
2683,9.0,63
2684,-45.0,72
2685,17,66
2686,3.0,61
2687,-71.0,69
2688,16,60
2689,-41.0,68
2690,20,60
2691,-34.0,72
2692,-175.0,61
2693,19,65
2694,-32.0,61
2695,0.0,60
2696,19,66
2697,4.0,70
2698,-55.0,77
2699,18,67
2700,3.0,59
2701,-18.0,70
2702,-8.0,67
2703,-3.0,74
2704,7.0,61
2705,-50.0,62
2706,5.0,71
2707,13.0,62
2708,18,61
2709,-156.0,72
2710,3.0,64
2711,-143.0,70
2712,16,71
2713,-70.0,70
2714,-111.0,75
2715,-1.0,68
2716,18,64
2717,18,61
2718,-44.0,70
2719,-36.0,76
2720,14,64
2721,8.0,68
2722,12.0,59
2723,13.0,69
2724,16.0,67
2725,14.0,68
2726,14,63
2727,16.0,64
2728,17,63
2729,-116.0,74
2730,18,64
2731,14.0,63
2732,17,63
2733,20,63
2734,5.0,67
2735,19,55
2736,20,68
2737,15,63
2738,17.0,66
2739,4.0,60
2740,-57.0,66
2741,3.0,69
2742,-161.0,71
2743,13.0,67
2744,7.0,64
2745,19,67
2746,18,65
2747,-23.0,68
2748,18,66
2749,17,69
2750,15,65
2751,-3.0,59
2752,5.0,73
2753,-63.0,66
2754,-18.0,68
2755,-8.0,66
2756,-141.0,68
2757,13.0,67
2758,5.0,69
2759,15.0,69
2760,18,66
2761,-102.0,64
2762,14,64
2763,11.0,70
2764,13.0,70
2765,-51.0,61
2766,15,65
2767,20,58
2768,19,58
2769,16.0,67
2770,15,68
2771,17,64
2772,19,66
2773,17.0,66
2774,18,66
2775,-41.0,60
2776,-38.0,68
2777,18,68
2778,0.0,67
2779,20,59
2780,9.0,61
2781,-183.0,72
2782,10.0,64
2783,4.0,69
2784,-58.0,73
2785,-28.0,67
2786,-12.0,67
2787,-48.0,67
2788,21,67
2789,-24.0,72
2790,15,58
2791,16,70
2792,-42.0,60
2793,15,58
2794,-35.0,73
2795,2.0,67
2796,-10.0,66
2797,15,68
2798,17,69
2799,-35.0,70
2800,10.0,71
2801,19,64
2802,13.0,58
2803,-12.0,63
2804,8.0,55
2805,-100.0,76
2806,-25.0,69
2807,-3.0,70
2808,19,59
2809,-17.0,75
2810,7.0,66
2811,-22.0,63
2812,-3.0,70
2813,-90.0,65
2814,-36.0,67
2815,15.0,65
2816,-69.0,69
2817,20,66
2818,-65.0,74
2819,0.0,69
2820,-24.0,58
2821,16,64
2822,3.0,64
2823,19,65
2824,-52.0,67
2825,16,63
2826,19,62
2827,-10.0,65
2828,14,68
2829,10.0,71
2830,7.0,63
2831,-33.0,72
2832,-38.0,60
2833,7.0,65
2834,17.0,63
2835,21,61
2836,-35.0,64
2837,16.0,64
2838,13.0,67
2839,17,67
2840,18,68
2841,10.0,66
2842,-78.0,67
2843,19,56
2844,-54.0,69
2845,14.0,63
2846,-51.0,72
2847,16,62
2848,-134.0,66
2849,-117.0,67
2850,-9.0,67
2851,-23.0,72
2852,15.0,64
2853,8.0,70
2854,3.0,69
2855,18,65
2856,16,55
2857,-98.0,70
2858,-16.0,59
2859,-13.0,68
2860,-8.0,68
2861,14.0,65
2862,6.0,66
2863,-75.0,72
2864,17,54
2865,15.0,74
2866,19,62
2867,-27.0,66
2868,-30.0,67
2869,8.0,66
2870,16,69
2871,17,66
2872,-27.0,61
2873,8.0,77
2874,-6.0,72
2875,-30.0,72
2876,17,67
2877,18,63
2878,16,67
2879,18,62
2880,17,70
2881,14,64
2882,6.0,57
2883,20,60
2884,20,58
2885,17,65
2886,5.0,71
2887,-43.0,72
2888,-73.0,63
2889,-22.0,70
2890,16,60
2891,-33.0,71
2892,-1.0,71
2893,16,58
2894,14,69
2895,18,61
2896,-10.0,69
2897,19,63
2898,-42.0,70
2899,18,59
2900,8.0,67
2901,15,69
2902,15.0,66
2903,-7.0,67
2904,19,65
2905,-52.0,70
2906,12.0,69
2907,-8.0,72
2908,-8.0,71
2909,-15.0,60
2910,-71.0,69
2911,15.0,55
2912,14,63
2913,-12.0,72
2914,-236.0,80
2915,13.0,66
2916,18,65
2917,18,63
2918,-18.0,68
2919,15.0,62
2920,10.0,71
2921,16,71
2922,18,50
2923,1.0,65
2924,-11.0,68
2925,-14.0,70
2926,15,64
2927,-28.0,72
2928,14.0,65
2929,16,68
2930,2.0,74
2931,-15.0,72
2932,18,60
2933,21,56
2934,-73.0,72
2935,18,69
2936,-54.0,72
2937,15,76
2938,10.0,65
2939,14.0,71
2940,-1.0,68
2941,-1.0,68
2942,-5.0,70
2943,7.0,69
2944,17,66
2945,9.0,68
2946,14,70
2947,9.0,74
2948,-3.0,66
2949,12.0,74
2950,-8.0,66
2951,12.0,68
2952,12.0,54
2953,-92.0,74
2954,-33.0,68
2955,-118.0,69
2956,-151.0,72
2957,-44.0,69
2958,9.0,63
2959,11.0,65
2960,-44.0,70
2961,5.0,69
2962,-69.0,67
2963,12.0,65
2964,19,63
2965,18,66
2966,16,65
2967,-18.0,67
2968,17,61
2969,17,63
2970,11.0,70
2971,-39.0,72
2972,18,64
2973,-54.0,64
2974,12.0,63
2975,0.0,64
2976,-7.0,70
2977,20,60
2978,12.0,67
2979,-25.0,66
2980,4.0,56
2981,15,69
2982,0.0,74
2983,17,59
2984,19,62
2985,-57.0,73
2986,6.0,65
2987,18,59
2988,-44.0,73
2989,5.0,71
2990,17,63
2991,9.0,66
2992,15,70
2993,10.0,61
2994,-18.0,65
2995,8.0,62
2996,8.0,64
2997,14.0,61
2998,-35.0,70
2999,19,57
3000,1.0,70
3001,-40.0,61
3002,-32.0,67
3003,16,65
3004,15.0,67
3005,-25.0,75
3006,16.0,65
3007,-6.0,59
3008,-23.0,75
3009,-2.0,69
3010,12.0,64
3011,-41.0,66
3012,12.0,69
3013,6.0,74
3014,-2.0,73
3015,3.0,71
3016,-164.0,73
3017,-65.0,69
3018,7.0,59
3019,-61.0,74
3020,-15.0,70
3021,-28.0,65
3022,15,64
3023,-93.0,73
3024,-6.0,71
3025,-1.0,63
3026,20,59
3027,19,58
3028,-31.0,64
3029,-16.0,71
3030,7.0,67
3031,17.0,59
3032,16,65
3033,-9.0,61
3034,-67.0,77
3035,18,59
3036,-2.0,71
3037,-10.0,68
3038,-1.0,68
3039,-50.0,68
3040,-24.0,61
3041,19,63
3042,16,65
3043,-22.0,65
3044,-84.0,81
3045,-4.0,61
3046,18,66
3047,16,69
3048,13.0,71
3049,19,68
3050,3.0,65
3051,13.0,70
3052,6.0,69
3053,-41.0,76
3054,-9.0,70
3055,17,62
3056,6.0,65
3057,21,52
3058,-4.0,74
3059,18,61
3060,10.0,62
3061,7.0,61
3062,17,64
3063,18,64
3064,17,64
3065,19,63
3066,17,64
3067,8.0,59
3068,-20.0,66
3069,16,68
3070,6.0,71
3071,15,69
3072,-151.0,69
3073,1.0,63
3074,16,68
3075,17,66
3076,-113.0,75
3077,15,65
3078,17,68
3079,19,65
3080,19,59
3081,9.0,67
3082,-5.0,67
3083,15,63
3084,14,59
3085,12.0,67
3086,-34.0,65
3087,16.0,65
3088,19,60
3089,18,69
3090,-43.0,67
3091,18,64
3092,16,65
3093,8.0,63
3094,14,61
3095,-15.0,69
3096,-22.0,70
3097,-6.0,66
3098,11.0,71
3099,17,61
3100,-19.0,70
3101,16,68
3102,-138.0,77
3103,-1.0,67
3104,6.0,62
3105,5.0,69
3106,10.0,67
3107,-20.0,70
3108,7.0,69
3109,17,67
3110,15,62
3111,-189.0,73
3112,-85.0,65
3113,-34.0,67
3114,14,60
3115,13.0,63
3116,15,64
3117,-19.0,59
3118,15,69
3119,16,57
3120,0.0,68
3121,13.0,66
3122,-98.0,64
3123,14,59
3124,16,63
3125,-73.0,69
3126,-93.0,65
3127,-15.0,61
3128,5.0,67
3129,14.0,61
3130,17,60
3131,18,65
3132,17.0,63
3133,17,65
3134,12.0,65
3135,-53.0,59
3136,15.0,73
3137,19,57
3138,16,65
3139,15,67
3140,6.0,63
3141,12.0,69
3142,-15.0,71
3143,-16.0,74
3144,9.0,61
3145,17,65
3146,15.0,58
3147,-51.0,55
3148,-16.0,68
3149,-77.0,75
3150,19,69
3151,8.0,66
3152,14.0,66
3153,2.0,71
3154,11.0,64
3155,11.0,66
3156,18,68
3157,-31.0,73
3158,19,63
3159,-17.0,76
3160,10.0,64
3161,-47.0,72
3162,-16.0,74
3163,-8.0,71
3164,3.0,68
3165,2.0,62
3166,14,69
3167,-50.0,69
3168,-84.0,72
3169,17,63
3170,7.0,64
3171,15,71
3172,-55.0,70
3173,17,58
3174,6.0,68
3175,16.0,63
3176,5.0,59
3177,18,64
3178,19,63
3179,17,66
3180,2.0,73
3181,16,71
3182,7.0,73
3183,-1.0,74
3184,13.0,68
3185,17,69
3186,15,63
3187,18,69
3188,8.0,63
3189,21,62
3190,17,66
3191,-40.0,65
3192,-89.0,63
3193,-11.0,66
3194,8.0,60
3195,-23.0,70
3196,-223.0,68
3197,-37.0,69
3198,11.0,65
3199,-2.0,63
3200,15.0,67
3201,2.0,69
3202,-23.0,74
3203,-17.0,72
